sensor_169,sensor_445,sensor_369,sensor_578,sensor_175,sensor_422,sensor_417,sensor_295,sensor_409,sensor_203,sensor_575,sensor_492,sensor_300,sensor_154,sensor_151,sensor_416,sensor_170,sensor_588,sensor_197,sensor_333,sensor_138,sensor_171,sensor_031,sensor_471,sensor_457,sensor_282,sensor_205,sensor_472,sensor_297,sensor_377,sensor_358,sensor_109,sensor_010,sensor_101,sensor_225,sensor_152,sensor_434,sensor_078,sensor_497,sensor_218,sensor_080,sensor_560,sensor_025,sensor_102,sensor_229,sensor_198,sensor_093,sensor_443,sensor_042,sensor_553,sensor_095,sensor_353,sensor_489,sensor_524,sensor_137,sensor_271,sensor_554,sensor_570,sensor_424,sensor_288,sensor_253,sensor_526,sensor_584,sensor_425,sensor_500,sensor_458,sensor_432,sensor_364,sensor_569,sensor_108,sensor_487,sensor_394,sensor_276,sensor_367,sensor_413,sensor_435,sensor_299,sensor_547,sensor_393,sensor_576,sensor_312,sensor_325,sensor_079,sensor_408,sensor_567,sensor_561,sensor_182,sensor_290,sensor_342,sensor_439,sensor_148,sensor_511,sensor_287,sensor_092,sensor_345,sensor_130,sensor_213,sensor_083,sensor_204,sensor_357,sensor_480,sensor_286,sensor_456,sensor_139,sensor_094,sensor_128,sensor_304,sensor_429,sensor_321,sensor_339,sensor_206,sensor_431,sensor_437,sensor_366,sensor_004,sensor_378,sensor_486,sensor_209,sensor_438,sensor_541,sensor_105,sensor_574,sensor_228,sensor_298,sensor_430,sensor_280,sensor_224,sensor_361,sensor_183,sensor_217,sensor_469,sensor_349,sensor_461,sensor_072,sensor_523,sensor_568,sensor_354,sensor_281,sensor_196,sensor_215,sensor_064,sensor_473,sensor_332,sensor_407,sensor_140,sensor_041,sensor_360,sensor_011,sensor_249,sensor_279,sensor_274,sensor_488,sensor_440,sensor_163,sensor_590,sensor_460,sensor_104,sensor_522,sensor_301,sensor_222,sensor_484,sensor_272,sensor_475,sensor_552,sensor_147,sensor_303,sensor_512,sensor_081,sensor_566,sensor_068,sensor_103,sensor_389,sensor_433,sensor_406,sensor_181,sensor_419,sensor_426,sensor_216,sensor_589,sensor_115,sensor_338,sensor_076,sensor_168,sensor_172,sensor_388,sensor_449,sensor_577,sensor_024,sensor_082,sensor_162,sensor_483,sensor_096,sensor_305,sensor_161,sensor_392,sensor_352,sensor_436,sensor_418,sensor_077,sensor_202,sensor_447,sensor_336,sensor_278,sensor_564,sensor_420,sensor_145,sensor_585,sensor_126,sensor_099,sensor_015,sensor_146,sensor_292,sensor_211,sensor_587,sensor_546,sensor_573,sensor_226,sensor_322,sensor_501,sensor_318,sensor_189,sensor_362,sensor_491,sensor_317,sensor_097,sensor_005,sensor_291,sensor_572,sensor_212,sensor_414,sensor_485,sensor_474,sensor_090,sensor_239,sensor_275,sensor_223,sensor_273,sensor_201,sensor_065,sensor_240,sensor_060,sensor_490,sensor_477,sensor_052,sensor_302,sensor_542,sensor_368,sensor_481,sensor_556,sensor_387,sensor_363,label
0.116,0.8973,0.0024,14.5507,0.3141,6.7545,3.0263,278.6719,4.0782,6.706,3.3618,2.5832,0.04,0.0183,9.66,5.6319,0.107,0.0205,4.07,1.0726,146.2,1.0824,0.1656,4.4961,10.0934,0.0147,0.2132,9.4525,2281.7211,0.0017,0.001,-0.0517,-0.019,0.0002,0.0713,10.227,215.2566,0.0003,42.7355,0.1047,-0.0002,0.7213,360.5,-0.0001,0.0128,20.07,-0.0028,0.4264,5.434,0.0929,0.0,0.0124,0.0,0.114,170.8,23.551,7.8882,15.4411,81.4734,0.1211,2.6472,4.8734,0.0158,2.4825,474.3363,2.2007,16.381,414.2061,3.4822,-0.0082,0.0,0.1291,0.0372,0.0034,36.3803,10.1977,0.0528,0.7517,0.0011,0.0862,0.1175,9.4138,-0.0411,1.1704,3.3206,0.0592,0.323,4.2077,3.27,51.4286,0.0349,87.1111,3.4306,0.042,36.4186,-0.5677,0.059,0.0356,25.579,0.8216,3.4213,3.3436,3.2242,53.0999,-0.0021,0.5328,0.0375,3.6899,0.0242,2.0216,12.79,11.1056,2.7643,0.0038,1046.1468,0.0014,162.1884,118.057,3.2018,1.9999,-0.0002,0.2723,0.0134,418.6848,4.3945,0.0519,68.026,0.003,13.2,0.0215,14.6207,0.0167,30.2973,112.0789,21.6661,0.045,0.0507,0.0113,0.259,0.0427,7.8579,219.3969,0.0848,7.1493,380.5909,14.37,0.0302,0.0013,0.0448,0.0009,18.0919,97.2892,70.0671,776.0,57.8122,3.0341,-0.0056,0.0,0.0828,0.0963,99.4809,58.9465,39.6661,0.89,0.0517,0.2789,0.0,-0.0996,0.1224,0.8692,-0.0108,50.0169,200.7591,0.0165,16.15,269.3851,4.1698,0.0969,0.0071,0.0,1.0726,0.0035,1.0,0.0369,0.0,0.2748,1.7983,-1976.0,0.0011,3967.0,0.0,0.0001,0.0351,438.0,0.0101,0.0304,4.5511,8.7623,-0.053,4.07,1.4698,3.3098,2.0875,0.7929,0.0,0.1327,0.0041,0.946,-0.1401,11.8566,0.0512,0.0229,0.0644,0.0355,7.116,9.5699,1104.5,0.8803,615.015,0.1106,34.253,22.956,31.2702,5.2778,0.0176,1.3204,0.1243,1.8715,0.0527,8.7145,0.0,33.4629,0.1669,0.0049,120.7408,0.0087,50.6152,17.24,12.1627,0.0039,27.8373,293.8947,24.5336,113.0565,0.7623,9.4805,0.0026,105.3338,32.4934,0.0156,0.0235,1
0.056,0.8204,0.0,12.8058,0.4343,6.2995,3.8989,1081.3385,5.6188,6.722,2.8659,0.7578,0.0195,0.0167,4.678,5.6579,0.08,0.0279,2.08,0.6579,150.5,0.5087,0.1603,7.6268,11.811,0.0103,0.4785,11.0886,128.014,0.0015,0.0004,0.0,0.017,0.0,0.0535,11.597,19.0033,0.0051,26.8017,0.0576,0.0035,0.4385,752.5,0.0,0.0328,20.73,-0.0045,2.9979,3.217,0.3457,0.0,0.0262,141.3793,0.0625,112.8,30.9815,7.1523,13.0129,51.3594,0.1335,3.064,5.2886,0.0427,2.7618,935.7644,5.2408,21.2607,230.4763,1.2567,0.0,0.0,0.1455,0.0856,0.0098,15.5899,7.9778,0.03,1.299,0.0063,0.0841,0.0908,23.0631,0.0083,1.6248,1.4571,0.1039,0.407,3.9239,3.9784,43.5484,0.0327,67.9406,3.2929,0.0,24.8109,-0.5677,0.0775,0.0223,41.002,1.4606,4.2917,1.4144,4.8339,51.7,0.0014,0.4467,0.0218,3.8319,0.0431,1.814,12.1,38.5716,3.3943,0.0119,1605.7578,0.0024,0.0,73.696,3.5512,2.7608,0.0006,0.28,0.0417,68.7047,2.6594,0.037,104.4568,0.0013,13.48,0.0369,8.2922,0.037,34.1207,63.7271,7.3859,0.0352,0.0158,0.0217,0.244,0.0908,9.4424,145.9369,0.0789,9.4089,250.3359,61.1,0.0215,-0.0154,0.0435,0.0013,16.6372,0.0,34.9272,143.0,75.5077,3.5979,-0.0059,0.0,0.043,0.0732,73.812,45.1359,31.0008,0.43,0.0364,0.2915,0.0,-0.0001,0.0856,0.9241,0.0,13.9769,7.6232,0.0111,15.08,569.2818,4.4827,0.0375,0.0081,0.0,0.6579,-0.0223,0.9,0.2885,0.0,0.1925,1.4501,-3869.75,-0.0261,295.0,613.8337,0.0,0.0293,597.0,0.0091,0.0357,2.6561,7.4677,-0.0947,2.08,1.2938,3.6622,2.4003,0.6575,236.8442,0.1097,0.0092,0.9082,0.0,9.1084,0.0966,0.0114,0.137,0.037,7.116,7.74,740.5996,1.7992,0.0,0.1079,72.888,39.6184,59.5454,4.6853,0.0,0.9959,0.1286,2.1865,0.0699,27.8475,0.0,13.9444,0.1997,0.004,87.4243,0.0042,50.3528,13.78,14.9164,0.0072,25.0836,258.5859,51.7796,213.618,0.728,9.1512,0.0,115.6431,67.3761,0.0125,0.0166,1
0.119,0.6849,0.0042,6.5577,0.2618,6.7589,3.0263,444.4295,5.6363,11.537,2.6544,4.0806,0.0296,0.0186,7.549,5.6319,0.514,0.0098,7.11,1.9911,71.9,0.9386,0.2383,7.6114,12.9053,0.0164,0.2307,7.7847,651.5322,0.0022,0.0017,0.183,-0.0259,-0.0004,0.0962,9.642,199.1982,-0.065,56.6776,0.1177,0.004,0.7288,-1933.25,0.0001,0.0227,21.95,-0.0001,0.4097,1.279,0.3472,-0.0001,0.0273,672.8421,0.0713,64.1,33.896,8.5332,16.98835,88.9917,0.1709,3.4391,6.2801,0.0153,2.3205,0.0,6.0288,11.6479,528.8403,1.9997,-0.2241,0.0,0.1486,0.0372,0.0061,36.3803,6.2859,0.0371,1.8373,0.0015,0.0469,0.0973,23.084,-0.0381,0.8583,2.15045,0.0592,0.63,4.1529,1.955,31.8898,0.0236,94.8247,2.982,-0.1376,35.1524,-0.4731,0.0375,0.0258,25.566,1.1158,2.862,2.4108,3.4752,53.0999,-0.0004,0.4162,0.0427,3.221,0.0445,3.0383,6.45,17.5866,0.743,0.0091,1046.1468,0.0022,262.5493,114.368,2.6823,2.9239,0.0002,0.1291,0.0403,1792.1565,1.51,0.0405,71.3541,0.0021,14.72,0.0799,31.4286,0.0156,30.9721,80.1463,23.8313,0.04865,0.0316,0.0211,0.139,0.0915,11.0227,162.9366,0.0243,9.5342,380.5909,76.9,0.028,0.0216,0.0136,0.0009,18.0919,76.2956,49.9301,3851.0,52.2039,2.136,-0.0075,0.0,0.024,0.0912,46.8246,19.9822,45.2117,1.61,0.0561,0.2949,0.0,-0.0815,0.11954999999999999,0.9556,0.068,57.1274,36.0851,0.0113,16.06,288.9425,6.1204,0.0622,0.0034,0.0,1.9911,-0.0151,0.9,0.0356,0.0,0.3332,1.8767,-3982.25,-0.0119,1437.0,406.6335,0.0002,0.173,302.0,0.0115,0.0418,3.531,8.7131,-0.0728,7.11,1.3141,2.5147,2.0875,0.651,259.572,0.1334,0.0041,0.8089,0.1172,8.4828,0.0748,0.0075,0.0613,0.0188,7.116,9.95,1541.7002,2.3822,0.0,0.198,70.642,25.0943,44.0586,5.2108,0.0639,1.3204,0.1046,1.969,0.0341,8.7145,57.648,40.9155,0.1697,0.0071,120.7408,0.0066,24.8685,17.96,17.3773,0.0058,22.6227,455.7599,24.1399,228.0825,0.6797,7.5762,0.0029,142.6991,45.0415,0.005,0.0315,0
0.118,1.0021,0.0088,12.4598,0.4211,4.7269,2.2581,1073.8102,4.0767,3.394,3.441,0.7578,0.0212,0.0341,4.392,7.7871,0.068,0.0098,3.57,1.1474,80.2,0.7531,0.1894,2.645,7.0225,0.0164,0.0626,9.5918,314.8931,0.0008,0.0004,-0.1979,-0.0209,-0.0002,0.04,6.621,25.907,0.0125,20.6583,0.0601,0.0298,0.1343,833.75,0.0,0.0453,19.56,-0.0052,1.0565,3.872,0.0435,-0.0001,0.021,139.8916,0.0882,102.5,26.6977,7.1552,23.8168,44.9602,0.1035,3.179,3.9474,0.0151,1.6153,719.4245,3.638,22.6712,250.6435,1.7492,0.0323,221.0019,0.1335,0.0482,0.0043,23.1387,8.686,0.0319,0.8668,0.0092,0.0948,0.1319,10.9588,-0.0498,1.2284,1.9501,0.0391,0.253,3.7793,1.9278,43.4783,0.0345,55.0265,2.2231,-0.0946,11.0018,0.0,0.0651,-0.0093,18.604,1.5788,2.0746,1.4082,2.8369,52.8,-0.0016,0.511,0.0396,2.5341,0.0206,1.1813,6.34,39.7545,2.2787,0.0091,877.6266,0.0022,170.8835,36.619,5.1479,3.838,-0.0001,0.2785,0.0375,105.3482,4.1112,0.0424,129.62,0.0006,12.06,0.0903,299.314,0.0473,34.3904,104.6736,10.2906,0.0775,0.0191,0.0205,0.231,0.0659,12.64,99.9209,0.0741,14.2037,203.071,78.11,0.0215,-0.0031,0.0107,0.0007,17.5461,466.6667,62.2874,216.0,52.2039,2.3752,-0.0047,0.0,0.0303,0.0732,50.0994,34.17,13.9898,1.13,0.0611,0.3873,0.0,0.0087,0.1938,0.9458,0.1638,22.5931,17.819,0.0087,21.3,301.7214,3.3751,0.0406,0.0034,0.0,1.1474,-0.0201,1.0,0.093,0.0,0.2334,1.8622,-3883.5,-0.0646,692.0,791.028,0.0002,0.0213,648.0,0.009,0.0357,2.8616,8.6638,-0.0377,3.57,1.5398,3.0448,3.0528,0.8138,0.0,0.132,0.0038,0.8467,0.0387,9.7686,0.0631,0.0184,0.1587,0.0188,7.116,9.93,846.5996,1.309,0.0,0.0852,38.776,40.6735,65.5385,6.4674,0.0528,1.4668,0.0833,2.2354,0.0189,9.2374,521.8437,16.8454,0.1935,0.0026,67.7218,0.0018,24.3169,12.63,21.1927,0.0062,-1.1927,644.504,6.6225,112.7524,1.0879,10.9513,0.0071,34.984,12.7287,0.0032,0.0118,0
0.108,0.9181,0.0017,16.1875,0.3715,2.9381,3.5078,278.6719,3.1272,6.281,3.7724,1.8655,0.04,0.014,7.568,7.6205,0.127,0.0289,3.91,1.2491,197.9,0.5969,0.1992,4.699,11.058,0.012,0.1599,6.1078,2050.5,0.0016,0.0008,0.0172,0.0144,0.0003,0.0398,10.272,400.0,0.004,71.0696,0.0864,0.0573,0.1233,131.75,-0.0002,0.0123,15.22,0.0039,1.6445,1.946,0.3222,-0.0001,0.0254,398.125,2.0882,209.2,19.0952,6.3017,16.98835,77.572,0.2881,3.8517,5.1066,0.0094,2.432,344.4976,6.9999,16.381,324.5754,1.9997,-0.0362,152.356,0.1162,0.061,0.0032,31.185,10.1977,0.0528,1.062,0.0066,0.1163,0.0694,10.4504,-0.0549,1.2284,2.15045,0.0267,0.722,1.6841,2.4251,41.2844,0.0214,125.5385,3.4534,-0.01,18.924,0.0,0.1075,0.027,21.191,1.2958,2.7997,2.3209,3.1345,64.0999,-0.0018,0.511,0.0332,3.8529,0.0308,1.9153,7.65,11.1056,2.7643,0.0038,947.7739,0.0012,162.99,66.817,3.52,3.838,0.0006,0.3692,0.0135,263.5,3.5155,0.0233,157.0715,0.0159,7.73,0.0637,22.1678,0.0428,24.2101,78.7486,20.1441,0.04865,0.0276,0.0244,0.355,0.0873,10.2273,169.5462,0.0859,14.2037,295.563,74.57,0.0299,-0.0119,0.1131,0.001,22.6271,81.9411,54.2108,527.0,142.908,3.0576,-0.0041,0.0,0.0828,0.0884,98.8254,78.3785,22.3212,1.06,0.0457,0.3308,728.8889,0.0629,0.11954999999999999,1.0144,-0.032,48.2171,400.0,0.0087,18.54,692.5477,8.2173,0.0515,0.0084,0.0,1.2491,-0.0151,1.0,0.1513,0.0,0.6748,2.144,-1025.25,-0.016,4101.0,901.9024,0.0,0.0398,438.0,0.0114,0.0386,4.5511,5.0503,-0.0617,3.91,1.234,2.0763,2.5782,0.651,385.4507,0.0731,0.0026,0.8467,-0.4609,9.7561,0.0999,0.0181,0.1363,0.0202,7.116,11.42,959.7998,2.8768,697.8723,0.2701,32.266,44.0573,45.1884,4.9515,0.1439,1.2924,0.1291,2.2808,0.061,13.7861,0.0,17.4852,0.1901,0.0051,92.9482,0.0509,65.5491,17.34,22.3618,0.0041,17.6382,320.2966,15.768,133.2749,0.8617,10.9513,0.0033,84.8485,68.5814,0.0338,0.0125,1
0.124,0.9181,0.0026,13.1895,0.3715,3.0918,3.5078,278.6719,4.3127,5.77,2.8829,2.3552,0.04,0.0105,7.134,7.6205,0.096,0.0174,3.1,1.0242,126.0,0.5969,0.2033,6.0357,10.0768,0.0097,0.1899,6.137,2390.5016,0.003,0.0009,-0.0364,0.025,0.0008,0.0398,13.663,326.1538,-0.0021,97.5149,0.0706,0.0643,0.1139,81.25,-0.0004,0.0158,14.27,0.0052,1.6445,1.946,0.0657,-0.0001,0.0251,560.6957,0.2576,144.2,28.7735,7.8265,16.98835,57.364,0.2181,4.8847,5.4568,0.0078,3.2167,336.5385,3.9388,16.381,510.9829,1.9997,-0.0153,128.0311,0.1072,0.061,0.0042,31.185,10.1977,0.0528,0.7514,0.0081,0.0954,0.0694,8.9755,-0.0538,0.8041,2.15045,0.0294,0.372,1.6989,3.6206,40.099,0.0182,46.9861,3.912,0.0372,22.4095,-0.0473,0.095,0.0347,23.147,0.9867,1.6665,2.0507,3.2897,64.0999,-0.0007,0.5158,0.0378,2.969,0.0257,1.8075,12.13,11.1056,2.7643,0.0048,947.7739,0.0014,111.6582,63.971,4.736,3.2047,-0.0003,0.3049,0.0175,125.7229,2.7009,0.0287,139.502,0.0003,7.34,0.0806,15.1805,0.0449,21.2039,112.0904,18.7904,0.04865,0.0146,0.0282,0.252,0.0823,5.9718,174.151,0.0792,12.5668,295.563,74.57,0.0299,-0.0024,0.0316,0.001,22.6271,41.2447,60.9836,265.0,100.2745,2.9078,-0.0031,0.0,0.0828,0.0884,201.3399,53.2982,23.2655,0.85,0.0366,0.3468,0.0,0.0819,0.11954999999999999,0.9025,0.0048,52.0855,218.3634,0.0124,14.57,436.0,6.7005,0.0338,0.0045,0.0,1.0242,-0.0106,0.9,0.1513,0.0,0.6748,1.5911,-2053.0,-0.0144,4483.0,0.0,0.0,0.0254,438.0,0.0102,0.0311,4.5511,5.949,-0.056,3.1,1.234,2.1554,2.5782,0.651,0.0,0.092,0.0021,0.8987,-0.7773,12.4364,0.109,0.0104,0.1572,0.0174,7.116,8.53,1388.2002,2.0794,0.0,0.1283,30.085,42.9984,36.7844,4.9296,0.1245,1.2924,0.1111,2.312,0.1127,13.7861,0.0,15.8332,0.1901,0.0082,92.9482,0.0009,50.9188,10.4,19.5791,0.0033,20.4209,203.1655,21.0437,141.8843,1.0392,5.8086,0.0032,57.0709,22.0178,0.0119,0.0125,0
0.104,1.0721,0.0028,11.1971,0.4228,2.8749,2.5691,301.6514,3.8975,4.938,2.766,1.678,0.0206,0.0137,6.331,4.7134,0.538,0.0151,2.59,0.6749,102.3,0.5857,0.2137,11.5505,5.433,0.0131,0.186,7.5067,303.3815,0.0016,0.0008,-0.1893,0.015,-0.0004,0.0941,16.249,71.4928,0.0094,55.6,0.0669,-0.0353,0.7213,-2445.0,0.0,0.0217,12.56,0.0029,0.4215,3.86,0.3501,-0.0002,0.0192,210.3929,0.1001,189.6,24.4622,7.0198,19.9909,51.9767,0.1247,2.7255,6.1799,0.0108,3.7878,725.1064,4.9191,7.4372,216.2981,1.9485,-0.1203,198.3728,0.132,0.1896,0.0065,14.3036,9.8078,0.0584,1.2108,0.0059,0.0766,0.0585,15.6771,-0.0073,0.8041,2.3009,0.0592,0.367,1.7074,2.049,37.0787,0.0184,68.5315,4.1853,-0.0362,30.8301,-0.0473,0.0925,0.0299,22.038,1.0631,2.4842,1.9157,2.7182,48.0,-0.001,0.5158,0.0415,3.9275,0.0252,1.4294,6.23,10.439,3.8793,0.0063,1258.4558,0.0014,0.0,113.118,4.893,3.2047,-0.0009,0.2364,0.0213,933.2947,2.1985,0.0251,181.5117,0.0019,10.02,0.083,31.9037,0.0113,19.4794,92.166,7.6087,0.0519,0.0739,0.0173,0.27,0.0701,16.6636,94.2171,0.0914,12.5668,180.004,73.95,0.0272,-0.0037,0.0235,0.0009,17.4686,278.5714,48.6739,1748.0,82.0989,2.644,-0.0071,0.0,0.1296,0.0857,228.6286,52.9682,13.101,0.97,0.049,0.3279,444.4444,-0.0574,0.1165,0.8885,-0.0285,19.6903,17.5947,0.0124,20.32,440.599,4.2581,0.1599,0.0042,0.0,0.6749,0.0045,1.1,0.0385,0.0,0.7347,1.5675,-3654.5,-0.0394,643.0,994.1094,0.0001,0.1655,199.0,0.0134,0.0362,2.1441,6.215,-0.025,2.59,1.3035,2.4676,1.5837,0.5828,0.0,0.0893,0.0034,0.8987,-0.0954,12.1805,0.0662,0.0091,0.0443,0.0184,7.116,8.43,606.2998,1.7471,0.0,0.111,49.321,55.8926,50.3171,6.5511,0.1863,1.395,0.1326,2.1113,0.0571,44.9094,138.7755,9.2111,0.1692,0.0049,56.3947,0.006,35.7726,15.7,28.1182,0.004,-8.1182,224.1206,20.9306,253.1952,0.9735,5.8086,0.0039,122.7329,72.7591,0.009,0.0314,0
0.106,1.016,0.0041,22.148,0.2364,2.8917,2.5691,733.2587,4.5185,5.041,3.5183,1.1747,0.0116,0.0126,5.949,4.7134,0.18,0.0151,4.9,1.4931,158.7,0.6997,0.1976,11.4517,10.9411,0.0138,0.1002,6.2616,515.9667,0.002,0.0005,-0.0372,0.022,0.0,0.0516,15.49,368.1399,-0.0592,28.2881,0.0617,-0.0423,0.1456,514.75,0.0003,0.0171,16.67,-0.0022,1.6919,4.768,0.1979,0.0002,0.0128,329.5533,0.0672,188.2,24.6061,7.4279,18.6964,59.4889,0.1376,2.9492,6.6861,0.0105,3.684,813.8728,2.2909,10.1236,428.9316,0.8002,0.0399,66.9031,0.1301,0.1896,0.0049,14.3036,3.4289,0.0148,0.9111,0.0043,0.1343,0.0927,15.2805,-0.0125,0.8041,0.8406,0.0334,0.212,1.7271,2.1292,44.1176,0.0194,89.7338,4.5209,-0.0838,20.1499,-0.0473,0.0395,-0.1003,21.303,1.1421,1.7896,1.9409,2.6989,48.0,0.0018,0.5158,0.0359,3.9275,0.0331,1.4465,6.54,29.4521,2.2842,0.0056,1258.4558,0.0014,368.641,68.416,4.1498,3.2047,-0.0001,0.4839,0.0176,874.9561,5.1695,0.0413,120.1371,0.0006,7.42,0.0959,88.5639,0.0225,21.098,110.5151,16.0295,0.0486,0.0267,0.0167,0.27,0.0283,9.6391,118.7873,0.0914,12.5668,180.004,74.04,0.0113,-0.0027,0.0211,0.0009,17.4686,0.0,53.6558,1895.0,82.0989,2.3405,-0.0066,0.0,0.0383,0.0423,464.8649,62.7876,14.7892,1.15,0.051,0.3571,0.0,-0.0012,0.1089,0.9808,0.0572,38.8554,33.6144,0.0124,19.18,288.6739,4.8332,0.0535,0.0042,0.0,1.4931,-0.0079,1.0,0.1451,0.0,0.3762,1.9291,-3617.5,-0.0291,1216.0,692.0635,0.0002,0.059,346.0,0.0132,0.0253,1.5699,6.5844,-0.0176,4.9,1.1638,2.1629,1.5837,0.5825,0.0,0.1023,0.0027,0.8987,0.6241,10.0002,0.0634,0.0219,0.0545,0.0184,7.116,10.26,1253.3994,1.0938,927.4576,0.0653,53.933,44.674,36.6885,5.8924,-0.3062,1.395,0.1326,2.1849,0.0817,44.9094,66.6667,19.1911,0.1825,0.0059,56.3947,0.0015,55.7701,11.45,25.5327,0.0035,-5.5327,550.4112,10.2185,255.631,0.8833,5.8086,0.0055,61.9065,54.4417,0.0067,0.0189,0
0.147,0.9651,0.0035,13.7941,0.3962,7.0293,4.3793,441.7317,4.1847,6.797,2.3022,1.4014,0.0307,0.0142,5.292,5.8732,0.325,0.0151,5.3,1.7522,28.9,0.8505,0.2366,4.3102,10.0204,0.0162,0.1299,7.2194,1740.3043,0.002,0.0006,0.0718,-0.0367,0.0003,0.0523,19.587,357.0264,0.0251,24.4635,0.0384,-0.0156,0.6392,-1533.5,0.0001,0.0158,20.21,0.0011,1.6636,0.2003,0.1624,0.0001,0.0116,143.5004,0.1273,63.7,27.5221,6.18,16.3603,62.9543,0.1433,2.793,4.5438,0.0117,4.7874,0.0,2.9207,23.3714,267.8151,1.3191,0.1023,303.9679,0.1288,0.0892,0.004,43.264,8.177,0.0467,1.7396,0.0064,0.0921,0.0891,13.5137,0.0022,0.7969,1.5261,0.1103,0.426,4.0538,1.8126,40.6015,0.0212,102.9126,5.7352,-0.0142,23.8837,-0.4258,0.0772,-0.0095,21.532,2.0058,2.7859,1.8374,2.7428,74.7,-0.0002,0.5323,0.0445,3.5936,0.0356,1.8354,5.95,18.5821,0.8776,0.0061,962.5317,0.0019,0.0,82.523,3.9275,3.6208,-0.0005,0.3148,0.0196,2552.7019,5.4616,0.0242,200.167,0.0027,9.67,0.0494,0.0,0.0185,20.4401,111.8165,9.3899,0.036,0.0492,0.0151,0.27,0.0474,11.7073,151.1028,0.0914,13.0773,416.4299,4.138,0.0279,0.0014,0.0179,0.0014,29.3685,0.0,62.1419,5475.0,82.0989,2.6103,-0.0052,0.0,0.0296,0.0945,362.1928,24.8245,25.9254,1.48,0.0612,0.4475,0.0,-0.0011,0.091,0.9488,0.0373,26.4901,92.0166,0.0108,22.15,141.1685,4.1254,0.0886,0.0042,0.0,1.7522,0.0204,1.2,0.1437,0.0,0.1666,1.1273,-4149.25,-0.0344,3818.0,304.7152,0.0002,0.1218,644.0,0.0084,0.0481,3.3329,5.4906,-0.0132,5.3,1.5007,2.666,2.0954,0.5564,0.0,0.085,0.0034,1.045,0.1452,8.4061,0.0518,0.0251,0.0622,0.0184,7.116,6.0,765.2998,1.4088,0.0,0.1351,52.72,61.6056,87.2611,6.8608,-0.1808,1.2043,0.1246,2.282,0.0479,25.4663,307.5697,27.1567,0.214,0.0053,124.707,0.0097,9.3474,17.69,19.5164,0.0052,0.4836,404.2105,13.6881,257.9247,0.9083,6.1015,0.0043,73.8022,21.8473,0.0067,0.0183,0
0.132,0.6849,0.0028,13.6183,0.2618,6.1736,3.2434,432.2865,3.8068,7.851,2.2358,3.3756,0.0341,0.0146,10.423,5.1669,0.554,0.0108,6.25,1.7887,100.1,0.9386,0.2184,8.6183,13.9114,0.0109,0.3593,7.952,1552.4676,0.002,0.0014,-0.0382,-0.0259,0.0006,0.0388,6.511,131.0858,-0.0145,19.6865,0.0855,0.0673,0.7055,-1275.5,-0.0003,0.0171,24.72,0.0043,0.4097,1.279,0.4849,-0.0001,0.0258,701.5801,0.1475,199.8,26.5934,8.1693,16.98835,78.1223,0.0976,2.3663,5.7825,0.0169,1.6094,388.8726,4.9429,14.1501,515.5785,1.9997,-0.0351,120.5836,0.1033,0.1648,0.0049,18.9304,12.519,0.076,1.4598,0.0015,0.0783,0.0973,10.9416,0.0025,0.7969,2.15045,0.1416,0.664,3.7988,7.5898,57.0136,0.0221,46.9861,2.1017,0.0507,23.2147,-0.4258,0.0767,-0.0019,22.36,1.0112,2.9342,3.1301,3.2538,47.2,-0.0011,0.5323,0.0519,2.7859,0.0394,2.2174,27.08,16.5653,3.4856,0.0045,1157.7224,0.0015,666.6667,73.248,2.7659,3.6208,-0.0017,0.2811,0.0166,757.98,2.9399,0.0224,81.2722,0.0003,15.13,0.0777,27.8104,0.0429,23.213,112.5148,18.2205,0.04865,0.0369,0.0115,0.139,0.0811,9.9538,104.7844,0.0243,13.0773,219.162,76.9,0.026,-0.0179,0.0136,0.0012,18.0418,74.1012,60.4273,1672.0,47.1586,2.0796,-0.0016,0.0,0.1167,0.0811,67.1483,60.3324,34.3784,1.33,0.039,0.4746,250.7463,-0.1092,0.11954999999999999,1.1173,-0.0232,53.7607,82.2663,0.0108,16.24,137.971,3.1952,0.0809,0.0032,0.0,1.7887,-0.0139,1.4,0.0356,0.0,0.3332,1.4608,-4006.5,-0.0111,3296.0,0.0,0.0,0.187,380.0,0.0111,0.0087,3.5223,3.8536,-0.0727,6.25,1.3141,2.9144,1.5865,0.651,218.1056,0.0592,0.0039,1.045,-0.6422,13.3419,0.0357,0.0115,0.156,0.0229,7.116,7.81,1386.9004,1.8735,0.0,0.232,29.118,25.7636,37.8695,5.2005,0.1309,1.5509,0.1048,2.0642,0.0488,30.3788,528.9655,35.6606,0.1969,0.0055,67.57,0.0009,39.0394,10.43,17.5264,0.0042,22.4736,0.0,32.1569,125.4382,0.5848,6.1015,0.0034,153.1789,67.1028,0.0052,0.0142,0
