sensor_081,sensor_486,sensor_171,sensor_239,sensor_291,sensor_278,sensor_589,sensor_392,sensor_363,sensor_435,sensor_577,sensor_335,sensor_497,sensor_588,sensor_500,sensor_273,sensor_564,sensor_565,sensor_168,sensor_216,sensor_107,sensor_167,sensor_272,sensor_558,sensor_470,sensor_101,sensor_439,sensor_526,sensor_102,sensor_105,sensor_204,sensor_305,sensor_573,sensor_409,sensor_570,sensor_524,sensor_433,sensor_157,sensor_567,sensor_079,sensor_031,sensor_217,sensor_093,sensor_528,sensor_572,sensor_418,sensor_461,sensor_220,sensor_468,sensor_075,sensor_319,sensor_197,sensor_203,sensor_490,sensor_352,sensor_172,sensor_218,sensor_186,sensor_092,sensor_304,sensor_299,sensor_163,sensor_360,sensor_342,sensor_576,sensor_351,sensor_421,sensor_104,sensor_229,sensor_025,sensor_521,sensor_540,sensor_556,sensor_189,sensor_162,sensor_082,sensor_338,sensor_077,sensor_333,sensor_080,sensor_228,sensor_154,sensor_547,sensor_099,sensor_145,sensor_391,sensor_485,sensor_512,sensor_060,sensor_165,sensor_175,sensor_024,sensor_096,sensor_489,sensor_322,sensor_345,sensor_422,sensor_109,sensor_177,sensor_541,sensor_412,sensor_473,sensor_590,sensor_005,sensor_495,sensor_176,sensor_449,sensor_169,sensor_286,sensor_103,sensor_166,sensor_041,sensor_472,sensor_523,sensor_477,sensor_488,sensor_349,sensor_226,sensor_483,sensor_414,sensor_388,sensor_144,sensor_141,sensor_320,sensor_407,sensor_072,sensor_181,sensor_126,sensor_553,sensor_357,sensor_211,sensor_287,sensor_587,sensor_095,sensor_288,sensor_318,sensor_367,sensor_115,sensor_297,sensor_339,sensor_353,sensor_366,sensor_480,sensor_065,sensor_015,sensor_443,sensor_298,sensor_097,sensor_274,sensor_527,sensor_522,sensor_137,sensor_432,sensor_389,sensor_156,sensor_457,sensor_425,sensor_419,sensor_420,sensor_584,sensor_321,sensor_332,sensor_555,sensor_222,sensor_501,sensor_292,sensor_090,sensor_336,sensor_160,sensor_296,sensor_478,sensor_358,sensor_151,sensor_484,sensor_303,sensor_364,sensor_042,sensor_240,sensor_437,sensor_083,sensor_413,sensor_416,sensor_487,sensor_475,sensor_212,sensor_325,sensor_188,sensor_550,sensor_224,sensor_368,sensor_140,sensor_128,sensor_575,sensor_491,sensor_454,sensor_271,sensor_147,sensor_011,sensor_568,sensor_377,sensor_201,sensor_215,sensor_511,sensor_440,sensor_302,sensor_585,sensor_445,sensor_282,sensor_474,sensor_481,sensor_566,sensor_068,sensor_554,sensor_354,sensor_052,sensor_431,sensor_152,sensor_004,sensor_223,sensor_424,sensor_574,sensor_076,sensor_469,sensor_209,sensor_434,sensor_108,sensor_281,sensor_411,sensor_064,sensor_426,sensor_130,sensor_010,sensor_275,sensor_280,sensor_369,sensor_561,sensor_562,sensor_546,sensor_408,sensor_279,sensor_362,sensor_378,sensor_542,sensor_436,sensor_202,sensor_078,sensor_146,sensor_225,sensor_578,sensor_387,label
-0.0996,162.1884,1.0824,0.0049,0.1243,2.0875,0.0071,0.0101,0.0235,10.2005,1.7983,0.1202,42.7355,0.0205,474.3363,50.6152,0.7929,9.26,1.0,0.0969,0.0021,2.2,58.9465,1.1944,5.5003,0.0002,51.4286,4.8734,-0.0001,-0.0002,25.579,0.0351,9.5699,4.0782,15.4411,0.114,200.7591,0.0624,3.3206,-0.0411,0.1656,0.0215,-0.0028,6.155,1.8715,8.7623,30.2973,0.0035,5.645,0.0,3.9047,4.07,6.706,293.8947,0.0304,0.0369,0.1047,3.04,0.042,0.0375,0.0528,776.0,0.0302,3.27,0.0862,0.0262,3.6955,-0.0056,0.0128,360.5,4.7811,2.0579,32.4934,34.253,3967.0,0.0011,1.0726,-0.053,1.0726,-0.0002,0.0134,0.0183,0.7517,-0.1401,0.1327,0.8859,0.0,0.0,27.8373,0.089,0.3141,-1976.0,0.0001,0.0,0.8803,36.4186,6.7545,-0.0517,0.2706,1.9999,2.419,219.3969,57.8122,1.3204,0.8832,0.9677,0.2748,0.116,3.3436,-0.0108,0.184,14.37,9.4525,21.6661,24.5336,97.2892,0.0167,1104.5,0.0,8.7145,0.0,0.0037,0.1151,6.2918,7.1493,112.0789,16.15,0.946,0.0929,0.8216,0.0644,3.4306,0.0355,0.0,0.1211,0.1106,0.0034,0.0,2281.7211,2.0216,0.0124,0.0038,3.4213,12.1627,11.8566,0.4264,418.6848,0.0176,18.0919,0.3783,0.0,170.8,16.3817,50.0169,0.46,10.0934,2.4825,269.3851,0.0,0.0158,0.0242,0.0848,0.3612,0.0963,615.015,0.0229,0.1669,3.3098,623.0,195.8407,8.8454,0.001,9.66,99.4809,0.2789,414.2061,5.434,0.0039,2.7664,0.0356,36.3803,5.6319,0.0,39.6661,0.0527,9.4138,18.95,0.2443,68.026,0.0026,380.5909,0.5328,3.3618,31.2702,3.1283,23.551,0.0517,0.0013,0.045,0.0017,17.24,0.0427,87.1111,70.0671,0.7623,0.0041,0.8973,0.0147,33.4629,105.3338,0.1224,0.8692,7.8882,0.0507,113.0565,11.1096,10.227,1046.1468,0.0087,81.4734,0.2723,0.0035,14.6207,118.057,215.2566,-0.0082,0.0113,5.7374,7.8579,4.1698,-0.5677,-0.019,120.7408,0.0519,0.0024,0.0592,53.157,7.116,1.1704,0.0009,22.956,0.0014,9.4805,4.5557,4.07,0.0003,0.0512,0.0713,14.5507,0.0156,1
-0.0001,0.0,0.5087,0.004,0.1286,2.4003,0.0081,0.0091,0.0166,7.9778,1.4501,0.2879,26.8017,0.0279,935.7644,50.3528,0.6575,3.32,0.9,0.0375,0.0,2.3,45.1359,0.5671,5.7185,0.0,43.5484,5.2886,0.0,0.0006,41.002,0.0293,7.74,5.6188,13.0129,0.0625,7.6232,0.0378,1.4571,0.0083,0.1603,0.0369,-0.0045,7.2606,2.1865,7.4677,34.1207,0.001,5.2729,0.0,3.6111,2.08,6.722,258.5859,0.0357,0.2885,0.0576,7.17,0.0,0.0218,0.03,143.0,0.0215,3.9784,0.0841,0.0328,3.4671,-0.0059,0.0328,752.5,4.6512,1.5371,67.3761,72.888,295.0,-0.0261,0.6579,-0.0947,0.6579,0.0035,0.0417,0.0167,1.299,0.0,0.1097,0.9904,0.0,0.0,25.0836,0.047,0.4343,-3869.75,0.0,141.3793,1.7992,24.8109,6.2995,0.0,0.247,2.7608,2.3541,145.9369,75.5077,0.9959,0.4323,0.8582,0.1925,0.056,1.4144,0.0,0.103,61.1,11.0886,7.3859,51.7796,0.0,0.037,740.5996,613.8337,27.8475,0.0,0.0049,0.2773,10.6289,9.4089,63.7271,15.08,0.9082,0.3457,1.4606,0.137,3.2929,0.037,0.0,0.1335,0.1079,0.0098,0.0,128.014,1.814,0.0262,0.0119,4.2917,14.9164,9.1084,2.9979,68.7047,0.0,16.6372,1.8407,0.0,112.8,21.2607,13.9769,0.48,11.811,2.7618,569.2818,236.8442,0.0427,0.0431,0.0789,0.1713,0.0732,0.0,0.0114,0.1997,3.6622,2352.0,255.566,8.3929,0.0004,4.678,73.812,0.2915,230.4763,3.217,0.0072,3.3943,0.0223,15.5899,5.6579,0.0,31.0008,0.0699,23.0631,23.08,0.8752,104.4568,0.0,250.3359,0.4467,2.8659,59.5454,4.1735,30.9815,0.0364,-0.0154,0.0352,0.0015,13.78,0.0908,67.9406,34.9272,0.728,0.0092,0.8204,0.0103,13.9444,115.6431,0.0856,0.9241,7.1523,0.0158,213.618,38.5716,11.597,1605.7578,0.0042,51.3594,0.28,-0.0223,8.2922,73.696,19.0033,0.0,0.0217,6.07,9.4424,4.4827,-0.5677,0.017,87.4243,0.037,0.0,0.1039,42.3877,7.116,1.6248,0.0013,39.6184,0.0024,9.1512,2.6561,2.08,0.0051,0.0966,0.0535,12.8058,0.0125,1
-0.0815,262.5493,0.9386,0.0071,0.1046,2.0875,0.0034,0.0115,0.0315,6.2859,1.8767,0.2175,56.6776,0.0098,0.0,24.8685,0.6796407264296753,6.44498454404946,0.9,0.0622,0.0004,1.7,19.9822,1.9735,6.0129,-0.0004,31.8898,6.2801,0.0001,0.0002,25.566,0.173,9.95,5.6363,21.11767403400309,0.0713,36.0851,0.0209,2.610869629057187,-0.0381,0.2383,0.0799,-0.0001,6.826,1.969,8.7131,30.9721,0.0054,3.0301,0.0,4.2689,7.11,11.537,455.7599,0.0418,0.0356,0.1177,8.33,-0.1376,0.0427,0.0371,3851.0,0.028,1.955,0.0469,0.0175,2.4636,-0.0075,0.0227,-1933.25,1.4222,1.4336,45.0415,70.642,1437.0,-0.0119,1.9911,-0.0728,1.9911,0.004,0.0403,0.0186,1.8373,0.1172,0.1334,1.1623,57.648,0.0,22.6227,0.071,0.2618,-3982.25,0.0002,672.8421,2.3822,35.1524,6.7589,0.183,0.2452,2.9239,2.419,162.9366,52.2039,1.3204,0.6807,0.8567,0.3332,0.119,2.4108,0.068,0.055,76.9,7.7847,23.8313,24.1399,76.2956,0.0156,1541.7002,406.6335,8.7145,0.0,0.0037,0.1151,6.8271,9.5342,80.1463,16.06,0.8089,0.3472,1.1158,0.0613,2.982,0.0188,-0.0001,0.1709,0.198,0.0061,0.0,651.5322,3.0383,0.0273,0.0091,2.862,17.3773,8.4828,0.4097,1792.1565,0.0639,18.0919,0.5659,0.0,64.1,11.6479,57.1274,0.4,12.9053,2.3205,288.9425,259.572,0.0153,0.0445,0.0243,0.5961,0.0912,0.0,0.0075,0.1697,2.5147,971.0,133.5649,4.5258,0.0017,7.549,46.8246,0.2949,528.8403,1.279,0.0058,0.743,0.0258,36.3803,5.6319,0.0,45.2117,0.0341,23.084,13.64,0.8276,71.3541,0.0029,380.5909,0.4162,2.6544,44.0586,6.4792,33.896,0.0561,0.0216,0.06008639876352396,0.0022,17.96,0.0915,94.8247,49.9301,0.6797,0.0041,0.6849,0.0164,40.9155,142.6991,0.1456095054095827,0.9556,8.5332,0.0316,228.0825,17.5866,9.642,1046.1468,0.0066,88.9917,0.1291,-0.0151,31.4286,114.368,199.1982,-0.2241,0.0211,2.8675,11.0227,6.1204,-0.4731,-0.0259,120.7408,0.0405,0.0042,0.0592,62.7572,7.116,0.8583,0.0009,25.0943,0.0022,7.5762,3.531,7.11,-0.065,0.0748,0.0962,6.5577,0.005,0
0.0087,170.8835,0.7531,0.0026,0.0839,3.0528,0.0034,0.009,0.0118,8.686,1.8622,0.0816,20.6583,0.0098,719.4245,24.3169,0.8138,4.52,1.0,0.0406,0.0015,3.5,34.17,1.5411,5.5658,-0.0002,43.4783,3.9474,0.0,-0.0001,18.604,0.0213,9.93,4.0767,23.8168,0.0882,17.819,0.0583,1.9501,-0.0498,0.1894,0.0903,-0.0052,6.2772,2.2354,8.6638,34.3904,0.001,5.0039,0.0,3.674,3.57,3.394,644.504,0.0357,0.093,0.0601,5.02,-0.0946,0.0396,0.0319,216.0,0.0215,1.9278,0.0948,0.0295,3.6515,-0.0047,0.0453,833.75,1.1444,1.1299,12.7287,38.776,692.0,-0.0646,1.1474,-0.0377,1.1474,0.0298,0.0375,0.0341,0.8668,0.0387,0.132,0.9906,521.8437,0.0,-1.1927,0.051,0.4211,-3883.5,0.0002,139.8916,1.309,11.0018,4.7269,-0.1979,0.3256,3.838,2.4171,99.9209,52.2039,1.4668,0.1816,1.0026,0.2334,0.118,1.4082,0.1638,0.071,78.11,9.5918,10.2906,6.6225,466.6667,0.0473,846.5996,791.028,9.2374,0.0,0.0028,0.1355,6.2531,14.2037,104.6736,21.3,0.8467,0.0435,1.5788,0.1587,2.2231,0.0188,-0.0001,0.1035,0.0852,0.0043,0.0,314.8931,1.1813,0.021,0.0091,2.0746,21.1927,9.7686,1.0565,105.3482,0.0528,17.5461,3.1311,0.0,102.5,22.6712,22.5931,0.32,7.0225,1.6153,301.7214,0.0,0.0151,0.0206,0.0741,0.4541,0.0732,0.0,0.0184,0.1935,3.0448,2413.0,266.8562,4.3639,0.0004,4.392,50.0994,0.3873,250.6435,3.872,0.0062,2.2787,-0.0093,23.1387,7.7871,221.0019,13.9898,0.0189,10.9588,14.76,0.1103,129.62,0.0071,203.071,0.511,3.441,65.5385,2.4834,26.6977,0.0611,-0.0031,0.0775,0.0008,12.63,0.0659,55.0265,62.2874,1.0879,0.0038,1.0021,0.0164,16.8454,34.984,0.1938,0.9458,7.1552,0.0191,112.7524,39.7545,6.621,877.6266,0.0018,44.9602,0.2785,-0.0201,299.314,36.619,25.907,0.0323,0.0205,3.1709,12.64,3.3751,0.0,-0.0209,67.7218,0.0424,0.0088,0.0391,13.9158,7.116,1.2284,0.0007,40.6735,0.0022,10.9513,2.8616,3.57,0.0125,0.0631,0.04,12.4598,0.0032,0
0.0629,162.99,0.5969,0.0051,0.1291,2.5782,0.0084,0.0114,0.0127,10.2005,2.144,0.1525,71.0696,0.0289,344.4976,65.5491,0.6796407264296753,6.44498454404946,1.0,0.0515,0.0018,2.2,78.3785,1.3017,4.3078,0.0003,41.2844,5.1066,-0.0002,0.0006,21.191,0.0398,11.42,3.1272,21.11767403400309,2.0882,400.0,0.0493,2.610869629057187,-0.0549,0.1992,0.0637,0.0039,4.8988,2.2808,5.0503,24.2101,0.0025,7.7302,0.0,2.3778,3.91,6.281,320.2966,0.0386,0.1513,0.0864,9.59,-0.01,0.0332,0.0528,527.0,0.0299,2.4251,0.1163,0.0515,2.2359,-0.0041,0.0123,131.75,12.256,1.1299,68.5814,32.266,4101.0,-0.016,1.2491,-0.0617,1.2491,0.0573,0.0135,0.014,1.062,-0.4609,0.0731,1.0806,0.0,728.8889,17.6382,0.089,0.3715,-1025.25,0.0,398.125,2.8768,18.924,2.9381,0.0172,0.1958,3.838,2.8814,169.5462,142.908,1.2924,5.18,0.8207,0.6748,0.108,2.3209,-0.032,0.184,74.57,6.1078,20.1441,15.768,81.9411,0.0428,959.7998,901.9024,13.7861,0.0,0.0042,0.1782,6.6228,14.2037,78.7486,18.54,0.8467,0.3222,1.2958,0.1363,3.4534,0.0202,-0.0001,0.2881,0.2701,0.0032,0.0,2050.5,1.9153,0.0254,0.0038,2.7997,22.3618,9.7561,1.6445,263.5,0.1439,22.6271,1.8764,0.0,209.2,16.3817,48.2171,0.48,11.058,2.432,692.5477,385.4507,0.0094,0.0308,0.0859,0.5242,0.0884,697.8723,0.0181,0.1893,2.0763,623.0,195.8407,5.096,0.0008,7.568,98.8254,0.3308,324.5754,1.946,0.0041,2.7664,0.027,31.185,7.6205,152.356,22.3212,0.061,10.4504,19.25,0.7283,157.0715,0.0033,295.563,0.511,3.7724,45.1884,7.3162,19.0952,0.0457,-0.0119,0.06008639876352396,0.0016,17.34,0.0873,125.5385,54.2108,0.8617,0.0026,0.9181,0.012,17.4852,84.8485,0.1456095054095827,1.0144,6.3017,0.0276,133.2749,11.1096,10.272,947.7739,0.0509,77.572,0.3692,-0.0151,22.1678,66.817,400.0,-0.0362,0.0244,7.5262,10.2273,8.2173,0.0,0.0144,92.9482,0.0233,0.0017,0.0267,13.4909,7.116,1.2284,0.001,44.0573,0.0012,10.9513,4.5557,3.91,0.004,0.0999,0.0404,16.1875,0.0338,1
0.0819,111.6582,0.5969,0.0082,0.1111,2.5782,0.0045,0.0102,0.0127,10.2005,1.5911,0.1685,97.5149,0.0174,336.5385,50.9188,0.6796407264296753,6.44498454404946,0.9,0.0338,0.0007,2.9,53.2982,1.1509,4.0537,0.0008,40.099,5.4568,-0.0004,-0.0003,23.147,0.0254,8.53,4.3127,21.11767403400309,0.2576,218.3634,0.038,2.610869629057187,-0.0538,0.2033,0.0806,0.0052,4.5062,2.312,5.949,21.2039,0.003,5.4623,0.0,2.3544,3.1,5.77,203.1655,0.0311,0.1513,0.0706,5.36,0.0372,0.0378,0.0528,265.0,0.0299,3.6206,0.0954,0.042,1.889,-0.0031,0.0158,81.25,3.3623,1.5106,22.0178,30.085,4483.0,-0.0144,1.0242,-0.056,1.0242,0.0643,0.0175,0.0105,0.7514,-0.7773,0.092,1.4037,0.0,0.0,20.4209,0.089,0.3715,-2053.0,0.0,560.6957,2.0794,22.4095,3.0918,-0.0364,0.1958,3.2047,2.8814,174.151,100.2745,1.2924,0.0922,0.8207,0.6748,0.124,2.0507,0.0048,0.184,74.57,6.137,18.7904,21.0437,41.2447,0.0449,1388.2002,0.0,13.7861,0.0,0.0042,0.1782,6.8385,12.5668,112.0904,14.57,0.8987,0.0657,0.9867,0.1572,3.912,0.0174,-0.0001,0.2181,0.1283,0.0042,0.0,2390.5016,1.8075,0.0251,0.0048,1.6665,19.5791,12.4364,1.6445,125.7229,0.1245,22.6271,2.2892,0.0,144.2,16.3817,52.0855,0.37,10.0768,3.2167,436.0,0.0,0.0078,0.0257,0.0792,0.3892,0.0884,0.0,0.0104,0.1893,2.1554,623.0,195.8407,8.0698,0.0009,7.134,201.3399,0.3468,510.9829,1.946,0.0033,2.7664,0.0347,31.185,7.6205,128.0311,23.2655,0.1127,8.9755,18.32,0.1654,139.502,0.0032,295.563,0.5158,2.8829,36.7844,3.7873,28.7735,0.0366,-0.0024,0.06008639876352396,0.003,10.4,0.0823,47.0588,60.9836,1.0392,0.0021,0.9181,0.0097,15.8332,57.0709,0.1456095054095827,0.9025,7.8265,0.0146,141.8843,11.1096,13.663,947.7739,0.0009,57.364,0.3049,-0.0106,15.1805,63.971,326.1538,-0.0153,0.0282,4.9484,5.9718,6.7005,-0.0473,0.025,92.9482,0.0287,0.0026,0.0294,12.4295,7.116,0.8041,0.001,42.9984,0.0014,5.8086,4.5557,3.1,-0.0021,0.109,0.0404,13.1895,0.0119,0
-0.0574,0.0,0.5857,0.0049,0.1326,1.5837,0.0042,0.0134,0.0314,9.8078,1.5675,0.356,55.6,0.0151,725.1064,35.7726,0.5828,5.13,1.1,0.1599,0.001,3.1,52.9682,1.2759,3.4592,-0.0004,37.0787,6.1799,0.0,-0.0009,22.038,0.1655,8.43,3.8975,19.9909,0.1001,17.5947,0.0307,2.3009,-0.0073,0.2137,0.083,0.0029,5.9353,2.1113,6.215,19.4794,0.0023,5.927,0.0,2.7094,2.59,4.938,224.1206,0.0362,0.0385,0.0669,6.87,-0.0362,0.0415,0.0584,1748.0,0.0272,2.049,0.0766,0.0431,1.9115,-0.0071,0.0217,-2445.0,2.5685,1.5106,72.7591,49.321,643.0,-0.0394,0.6749,-0.025,0.6749,-0.0353,0.0213,0.0137,1.2108,-0.0954,0.0893,0.8207,142.5262,444.4444,-8.1182,0.043,0.4228,-3654.5,0.0001,210.3929,1.7471,30.8301,2.8749,-0.1893,0.1368,3.2047,2.1143,94.2171,82.0989,1.395,0.6162,0.8611,0.7347,0.104,1.9157,-0.0285,0.281,73.95,7.5067,7.6087,20.9306,278.5714,0.0113,606.2998,994.1094,44.9094,0.0,0.0031,0.6265,7.0729,12.5668,92.166,20.32,0.8987,0.3501,1.0631,0.0443,4.1853,0.0184,-0.0002,0.1247,0.111,0.0065,0.0,303.3815,1.4294,0.0192,0.0063,2.4842,28.1182,12.1805,0.4215,933.2947,0.1863,17.4686,1.5859,0.0,189.6,7.4372,19.6903,0.49,5.433,3.7878,440.599,0.0,0.0108,0.0252,0.0914,0.4229,0.0857,0.0,0.0091,0.1692,2.4676,601.0,96.8035,4.1477,0.0008,6.331,228.6286,0.3279,216.2981,3.86,0.004,3.8793,0.0299,14.3036,4.7134,198.3728,13.101,0.0571,15.6771,17.15,0.8809,181.5117,0.0039,180.004,0.5158,2.766,50.3171,3.7038,24.4622,0.049,-0.0037,0.0519,0.0016,15.7,0.0701,68.5315,48.6739,0.9735,0.0034,1.0721,0.0131,9.2111,122.7329,0.1165,0.8885,7.0198,0.0739,253.1952,10.439,16.249,1258.4558,0.006,51.9767,0.2364,0.0045,31.9037,113.118,71.4928,-0.1203,0.0173,3.9947,16.6636,4.2581,-0.0473,0.015,56.3947,0.0251,0.0028,0.0592,53.157,7.116,0.8041,0.0009,55.8926,0.0014,5.8086,2.1441,2.59,0.0094,0.0662,0.0941,11.1971,0.009,0
-0.0012,368.641,0.6997,0.0059,0.1326,1.5837,0.0042,0.0132,0.0189,3.4289,1.9291,0.3114,28.2881,0.0151,813.8728,55.7701,0.5825,2.11,1.0,0.0535,-0.0019,2.5,62.7876,1.6230700076511093,4.5814,0.0,44.1176,6.6861,0.0003,-0.0001,21.303,0.059,10.26,4.5185,18.6964,0.0672,33.6144,0.0725,0.8406,-0.013642579390797148,0.1976,0.0959,-0.0022,5.797,2.1849,6.5844,21.098,0.0016,5.927,0.0,2.2509,4.9,5.041,550.4112,0.0257,0.1451,0.0621,3.21,-0.0838,0.0359,0.0148,1895.0,0.0113,2.1292,0.1343,0.0168,2.0135,-0.0066,0.0171,514.75,2.2532,1.5106,57.746537184391734,53.933,1216.0,-0.0291,1.4931,-0.0176,1.4931,-0.0423,0.0176,0.0126,1.039630298393267,0.6241,0.1023,0.8995,66.6667,0.0,-5.5327,0.028,0.2364,-3617.5,0.0002,329.5533,1.0938,20.1499,2.8917,-0.0372,0.2528,3.2047,2.1143,118.7873,82.0989,1.395,0.154,0.7682,0.3762,0.106,1.9409,0.0572,0.076,74.04,6.2616,16.0295,10.2185,0.0,0.0225,1253.3994,692.0635,44.9094,0.0,0.0031,0.6265,7.2303,12.5668,110.5151,19.18,0.8987,0.27668798775822495,1.1421,0.0545,4.5209,0.0184,0.0002,0.1376,0.0653,0.0049,0.0,515.9667,1.4465,0.0128,0.0056,1.7896,25.5327,10.0002,1.6919,874.9561,-0.3062,17.4686,1.2866,0.0,188.2,10.1236,38.8554,0.49,10.9411,3.684,288.6739,0.0,0.0105,0.0331,0.0914,0.5036574598316756,0.0423,927.4576,0.0219,0.1825,2.1629,1653.0,145.962,4.2575,0.0005,5.949,464.8649,0.3571,428.9316,4.768,0.0035,2.2842,-0.1003,14.3036,4.7134,66.9031,14.7892,0.0817,15.2805,15.2,0.6632564651874522,120.1371,0.0055,180.004,0.5158,3.5183,36.6885,2.1334,24.6061,0.051,-0.0027,0.0486,0.002,11.45,0.0283,89.7338,53.6558,0.8833,0.0027,1.016,0.0138,19.1911,61.9065,0.1089,0.9808,7.703873527161439,0.0267,255.631,29.4521,15.49,1258.4558,0.0015,59.4889,0.4839,-0.0079,88.5639,68.416,368.1399,0.0399,0.0167,6.3031,9.6391,4.8332,-0.0473,0.022,56.3947,0.0413,0.0041,0.0334,15.8112,7.116,0.8041,0.0009,44.674,0.0014,5.8086,1.5699,4.9,-0.0592,0.0634,0.0516,22.148,0.0067,0
-0.0011,0.0,0.8505,0.0053,0.1246,2.0954,0.0042,0.0084,0.0183,8.177,1.1273,0.1316,24.4635,0.0151,0.0,9.3474,0.5564,3.47,1.2,0.0886,0.0002,2.6,24.8245,1.9857,5.5904,0.0003,40.6015,4.5438,0.0001,-0.0005,21.532,0.1218,6.0,4.1847,16.3603,0.1273,92.0166,0.0776,1.5261,0.0022,0.2366,0.0494,0.0011,5.8612,2.282,5.4906,20.4401,0.0018,5.927,0.0,2.832,5.3,6.797,404.2105,0.0481,0.1437,0.0384,4.14,-0.0142,0.0445,0.0467,5475.0,0.0279,1.8126,0.0921,0.0339,2.2048,-0.0052,0.0158,-1533.5,1.9093,1.393,21.8473,52.72,3818.0,-0.0344,1.7522,-0.0132,1.7522,-0.0156,0.0196,0.0142,1.7396,0.1452,0.085,0.9709,307.5697,0.0,0.4836,0.066,0.3962,-4149.25,0.0002,143.5004,1.4088,23.8837,7.0293,0.0718,0.1998,3.6208,3.3841,151.1028,82.0989,1.2043,1.0065,0.9807,0.1666,0.147,1.8374,0.0373,0.065,4.138,7.2194,9.3899,13.6881,0.0,0.0185,765.2998,304.7152,25.4663,0.0,0.0053,0.3067,6.9173,13.0773,111.8165,22.15,1.045,0.1624,2.0058,0.0622,5.7352,0.0184,0.0001,0.1433,0.1351,0.004,0.0,1740.3043,1.8354,0.0116,0.0061,2.7859,19.5164,8.4061,1.6636,2552.7019,-0.1808,29.3685,1.7884,0.0,63.7,23.3714,26.4901,0.45,10.0204,4.7874,141.1685,0.0,0.0117,0.0356,0.0914,0.6754,0.0945,0.0,0.0251,0.214,2.666,1036.0,279.3486,3.9691,0.0006,5.292,362.1928,0.4475,267.8151,0.2003,0.0052,0.8776,-0.0095,43.264,5.8732,303.9679,25.9254,0.0479,13.5137,16.88,0.3801,200.167,0.0043,416.4299,0.5323,2.3022,87.2611,4.2814,27.5221,0.0612,0.0014,0.036,0.002,17.69,0.0474,102.9126,62.1419,0.9083,0.0034,0.9651,0.0162,27.1567,73.8022,0.091,0.9488,6.18,0.0492,257.9247,18.5821,19.587,962.5317,0.0097,62.9543,0.3148,0.0204,0.0,82.523,357.0264,0.1023,0.0151,1.1555,11.7073,4.1254,-0.4258,-0.0367,124.707,0.0242,0.0035,0.1103,66.9167,7.116,0.7969,0.0014,61.6056,0.0019,6.1015,3.3329,5.3,0.0251,0.0518,0.0523,13.7941,0.0067,0
-0.1092,666.6667,0.9386,0.0055,0.1048,1.5865,0.0032,0.0111,0.0142,12.519,1.4608,0.2498,19.6865,0.0108,388.8726,39.0394,0.6796407264296753,6.44498454404946,1.4,0.0809,0.0011,1.8,60.3324,1.7842,6.8351,0.0006,57.0136,5.7825,-0.0003,-0.0017,22.36,0.187,7.81,3.8068,21.11767403400309,0.1475,82.2663,0.0414,2.610869629057187,0.0025,0.2184,0.0777,0.0043,5.0364,2.0642,3.8536,23.213,0.0047,3.0301,0.0,4.4277,6.25,7.851,0.0,0.0087,0.0356,0.0855,6.66,0.0507,0.0519,0.076,1672.0,0.026,7.5898,0.0783,0.0395,2.2986,-0.0016,0.0171,-1275.5,1.439,1.393,67.1028,29.118,3296.0,-0.0111,1.7887,-0.0727,1.7887,0.0673,0.0166,0.0146,1.4598,-0.6422,0.0592,0.7871,528.9655,250.7463,22.4736,0.071,0.2618,-4006.5,0.0,701.5801,1.8735,23.217146252402305,6.1736,-0.0382,0.2452,3.6208,2.1369,104.7844,47.1586,1.5509,0.0881,0.8567,0.3332,0.132,3.1301,-0.0232,0.259,76.9,7.952,18.2205,32.1569,74.1012,0.0429,1386.9004,0.0,30.3788,0.0,0.004,0.4712,6.7628,13.0773,112.5148,16.24,1.045,0.4849,1.0112,0.156,2.1017,0.0229,-0.0001,0.0976,0.232,0.0049,0.0,1552.4676,2.2174,0.0258,0.0045,2.9342,17.5264,13.3419,0.4097,757.98,0.1309,18.0418,0.4328,0.0,199.8,14.1501,53.7607,0.35,13.9114,1.6094,137.971,218.1056,0.0169,0.0394,0.0243,0.6061,0.0811,0.0,0.0115,0.1969,2.9144,906.0,171.1695,18.3408,0.0014,10.423,67.1483,0.4746,515.5785,1.279,0.0042,3.4856,-0.0019,18.9304,5.1669,120.5836,34.3784,0.0488,10.9416,13.16,0.9795,81.2722,0.0034,219.162,0.5323,2.2358,37.8695,6.8231,26.5934,0.039,-0.0179,0.06008639876352396,0.002,10.43,0.0811,47.0588,60.4273,0.5848,0.0039,0.6849,0.0109,35.6606,153.1789,0.1456095054095827,1.1173,8.1693,0.0369,125.4382,16.5653,6.511,1157.7224,0.0009,78.1223,0.2811,-0.0139,27.8104,73.26431646380526,131.0858,-0.0351,0.0115,3.9737,9.9538,3.1952,-0.4258,-0.0259,67.57,0.0224,0.0028,0.1416,73.9007,7.116,0.7969,0.0012,25.7636,0.0015,6.1015,3.5223,6.25,-0.0145,0.0357,0.0388,13.6183,0.0052,0
